Year,Date,Island,Island Number,Observer 1,Observer 2,Observer 3,Observer 4,Start time,End time,Total time (h:mm),Starting location,Lat,Long,Ending location,Lat,Long,Beaufort,Temp,Cloud,Wind (knots),Precip,Point or Transect,Location,SPECIES_CO,SPECIES,TAX_NO,On water,Flying,"Cliff/rock -      TUPU = all, Other Sp. = non-nesting",Cliff/Rock0-0Other0Sp0-0nest0only, TUPU Burrow Entry/Nest,TUPU Burrow Exit,All Sp. Carrying Fish,Total,More detail?,Notes
2015,7/7/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:54,8:50,0:56,SW,47.8825,-124.6374,SE,47.883633,-124.633783,2,65,3,,N,P,N,TUPU,Tufted Puffin,120,0,11,4,0,1,2,0,15,"47.884833, -124.638667","3 ft swell @ 8 seconds, 2 BAEA on adjacent island, Gulls flushed several TUPU"
2014,7/15/2014,Huntington & Cakesosta,174049,Scott Pearson,Peter Hodum,,,6:50,7:25,0:35,East,,,West,,,2,54,3,6,n,p,,COMU,Common Murre,300,950,0,1072,0,0,0,0,2022,,
2014,7/15/2014,Huntington & Cakesosta,174049,Scott Pearson,Peter Hodum,,,6:50,7:25,0:35,East,,,West,,,2,54,3,6,n,p,,PECO,Pelagic Cormorant,1230,0,0,0,14,0,0,0,14,,
2015,7/7/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:54,8:50,0:56,SW,47.8825,-124.6374,SE,47.883633,-124.633783,2,65,3,,N,T,,TUPU,Tufted Puffin,120,1,1,0,0,0,0,0,2,,"3 ft swell @ 8 seconds, 2 BAEA on adjacent island, Gulls flushed several TUPU"
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,NW ,TUPU,Tufted Puffin,120,1,23,35,0,2,0,6,59,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,T,,TUPU,Tufted Puffin,120,0,0,2,0,0,0,0,2,,4 ft swell at 9 seconds
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,SW,TUPU,Tufted Puffin,120,0,27,33,0,1,0,1,60,"47.882633, -124.637733",4 ft swell at 9 seconds
2014,7/16/2014,Cake Rock,174002,Scott Pearson,Peter Hodum,,,7:50,8:25,0:35,Southwest,47.93722222,-124.7169444,Northeast,,,2,58,2,6,n,p,,PEFA,Peregrine Falcon,3560,0,0,2,0,0,0,0,2,,
2015,7/28/2015,Huntington & Cakesosta,174049,Drew Schwitters,Nick Metheny,Erin Stehr,,7:16,8:08,0:52,NW,47.88475,-124.6388,E,47.8834,-124.633833,2,60,2,,N,P,E,TUPU,Tufted Puffin,120,19,21,12,0,0,0,0,52,,4 ft swell at 9 seconds
2016,8/1/2016,Huntington & Cakesosta,174049,Chad Norris,Drew Schwitters,Corey VanStratt,,20:33,21:30,0:57,NW,47.88462,-124.63857,E,47.88334,-124.63403,1,62,1,,N,P,NW,TUPU,Tufted Puffin,120,1,11,2,0,2,0,2,14,,"Calm, 3 foot swell at 13 seconds."
2014,7/16/2014,Carroll Island,155010,Scott Pearson,Peter Hodum,,,9:10,9:45,0:35,East,,,West,,,2,58,2,6,n,p,,PEFA,Peregrine Falcon,3560,0,0,1,0,0,0,0,1,,
2016,8/1/2016,Huntington & Cakesosta,174049,Chad Norris,Drew Schwitters,Corey VanStratt,,20:33,21:30,0:57,NW,47.88462,-124.63857,E,47.88334,-124.63403,1,62,1,,N,T,,TUPU,Tufted Puffin,120,0,1,0,0,0,0,0,1,,"Calm, 3 foot swell at 13 seconds."
2016,8/1/2016,Huntington & Cakesosta,174049,Chad Norris,Drew Schwitters,Corey VanStratt,,20:33,21:30,0:57,NW,47.88462,-124.63857,E,47.88334,-124.63403,1,62,1,,N,P,W ,TUPU,Tufted Puffin,120,0,9,8,0,1,0,1,17,,"Calm, 3 foot swell at 13 seconds."
2014,7/16/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,8:35,9:05,0:30,South,,,North,,,2,58,2,6,n,p,,COMU,Common Murre,300,0,0,7,0,0,0,0,7,,
2014,7/16/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,8:35,9:05,0:30,South,,,North,,,2,58,2,6,n,p,,BLOY,Black Oystercatcher,2870,0,0,2,0,0,0,0,2,,
2016,8/1/2016,Huntington & Cakesosta,174049,Chad Norris,Drew Schwitters,Corey VanStratt,,20:33,21:30,0:57,NW,47.88462,-124.63857,E,47.88334,-124.63403,1,62,1,,N,T,,TUPU,Tufted Puffin,120,0,0,0,0,0,0,0,0,,"Calm, 3 foot swell at 13 seconds."
2016,8/1/2016,Huntington & Cakesosta,174049,Chad Norris,Drew Schwitters,Corey VanStratt,,20:33,21:30,0:57,NW,47.88462,-124.63857,E,47.88334,-124.63403,1,62,1,,N,P,E,TUPU,Tufted Puffin,120,0,8,7,0,0,0,0,15,,"Calm, 3 foot swell at 13 seconds."
2007,8/9/2007,Jagged Island,174027,"Pearson, S. ","Hopey, M. ",,,11:15,11:45,0:30,,47.99722222,-124.6958333,,,,2,,,,,,,TUPU,Tufted Puffin,120,0,1,0,0,0,0,0,1,,
2014,7/22/2014,Protection Island,156035,Scott Pearson,Peter Hodum,Tom Good,Linnea Propp-Pearson,6:30,9:30,2:00,South,,,Northeast,,,2,64,2,3,n,p,,BAEA,Bald Eagle,3520,0,0,33,0,0,0,0,33,"22 ad, 11 juv",
2009,6/11/2009,Jagged Island,174027,"Olafson, T.","Snider, I.","Spees, A. ",,10:36,10:55,0:19,,48.24,-124.8797222,,48.24,-124.8797222,2,70,3,,N,,,TUPU,Tufted Puffin,120,53,30,34,0,0,0,0,117,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,N,PIGU,Pigeon Guillemot,290,43,0,0,0,0,0,1,43,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,N,BRPE,Brown Pelican,1260,0,0,175,0,0,0,0,175,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,N,BRCO,Brandt's Cormorant,1220,0,0,105,0,0,0,0,105,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,N,PECO,Pelagic Cormorant,1230,0,0,35,0,0,0,0,35,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,N,WGWH,Western Glaucous-winged Hybrid,,0,0,6,0,0,0,0,6,,
2010,5/18/2010,Jagged Island,174027,"Snider, I.","Merrill, R.",,,7:58,8:28,0:30,location estimated from previous survey,48.24,-124.8797222,,,,3,60,3,,D,,,TUPU,Tufted Puffin,120,1,4,24,0,1,0,0,29,,
2010,7/1/2010,Jagged Island,174027,"Olafson, T.","Merrill, R.",,,16:30,17:05,0:35,location estimated from previous survey,48.24,-124.8797222,,,,1,,3,,R,,,TUPU,Tufted Puffin,120,0,2,34,0,0,1,0,36,,
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,S,WGWH,Western Glaucous-winged Hybrid,,0,0,48,0,0,0,0,48,,Too choppy to discern nests
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,S,BRCO,Brandt's Cormorant,1220,0,0,328,0,0,0,0,328,,Too choppy to discern nests
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,S,PECO,Pelagic Cormorant,1230,0,0,82,0,0,0,0,82,,Too choppy to discern nests
2014,7/29/2014,Alexander Island,174010,Sue Thomas,Brian Root,Lornez Sollmann,,12:00,12:36,0:36,N,47.799057,-124.506456,S,47.797358,-124.509332,3,65,0,,n,p,S,BRPE,Brown Pelican,1260,0,0,254,0,0,0,0,254,,"Survey marginal at best, unable to do nw or transit due to deteriorating weather"
2014,5/22/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,9:30,10:05,0:35,S,,,,,,1,58,2,,n,p,S,TUPU,Tufted Puffin,120,74,10,0,0,0,0,0,84,,
2014,7/29/2014,Destruction Island,174016,Sue Thomas,Brian Root,Lornez Sollmann,,13:10,13:20,0:10,SE,47.671484,-124.486552,na,,,4,65,3,,f,p,SE,PIGU,Pigeon Guillemot,290,20,0,48,0,0,0,0,68,,"Survey marginal at best, unable to do nw or transit due to deteriorating weather"
2014,7/29/2014,Destruction Island,174016,Sue Thomas,Brian Root,Lornez Sollmann,,13:10,13:20,0:10,SE,47.671484,-124.486552,na,,,4,65,3,,f,p,SE,WGWH,Western Glaucous-winged Hybrid,,0,0,52,0,0,0,0,52,,"Survey marginal at best, unable to do nw or transit due to deteriorating weather"
2014,7/29/2014,Destruction Island,174016,Sue Thomas,Brian Root,Lornez Sollmann,,13:10,13:20,0:10,SE,47.671484,-124.486552,na,,,4,65,3,,f,p,SE,BRCO,Brandt's Cormorant,1220,0,0,15,0,0,0,0,15,,"Survey marginal at best, unable to do nw or transit due to deteriorating weather"
2014,7/29/2014,Destruction Island,174016,Sue Thomas,Brian Root,Lornez Sollmann,,13:10,13:20,0:10,SE,47.671484,-124.486552,na,,,4,65,3,,f,p,SE,BAEA,Bald Eagle,3520,0,0,1,0,0,0,0,1,,"Survey marginal at best, unable to do nw or transit due to deteriorating weather"
2014,5/22/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,9:30,10:05,0:35,N,,,,,,1,58,2,,n,p,S,TUPU,Tufted Puffin,120,4,11,9,0,0,0,0,24,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,W,COMU,Common Murre,300,209,0,1490,0,0,0,0,1699,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,W,PIGU,Pigeon Guillemot,290,3,0,0,0,0,0,1,3,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,W,WGWH,Western Glaucous-winged Hybrid,,0,0,52,0,0,0,0,52,,
2014,7/16/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,8:35,9:05,0:30,South,,,North,,,2,58,2,6,n,p,,TUPU,Tufted Puffin,120,6,30,55,0,0,0,0,91,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,t,W-S-E,PIGU,Pigeon Guillemot,290,5,0,0,0,0,0,0,5,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,t,W-S-E,WGWH,Western Glaucous-winged Hybrid,,0,0,18,0,0,0,0,18,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,t,W-S-E,COMU,Common Murre,300,0,0,910,0,0,0,0,910,,
2014,7/16/2014,Jagged Island,174027,Scott Pearson,Peter Hodum,,,8:35,9:05,0:30,South,,,North,,,2,58,2,6,n,p,,TUPU,Tufted Puffin,120,0,13,6,0,0,0,0,19,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,E,PIGU,Pigeon Guillemot,290,4,0,0,0,0,0,0,4,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,E,PEFA,Peregrine Falcon,3560,0,0,1,0,0,0,0,1,,
2014,7/29/2014,Huntington & Cakesosta,174049,Sue Thomas,Brian Root,Lornez Sollmann,,9:00,10:04,1:04,W ,47.883111,-124.63888,E,47.885159,-124.635127,2,56,3,,f,p,E,PECO,Pelagic Cormorant,1230,0,0,6,0,0,0,0,6,,
2014,7/30/2014,Jagged Island,174027,Sue Thomas,Brian Root,Lorenz Sollmann,,11:20,12:10,0:50,S,47.996248,-124.695757,N ,47.998718,-124.693452,1,65,3, ,n,p,S,TUPU,Tufted Puffin,120,15,1,1,0,1,0,0,17,,
2014,7/29/2014,Kohchaa (uh),174041,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,10:50,0:15,WSW,47.909142,-124.653804,na,,,2,55,3,,f,p,WSW,PIGU,Pigeon Guillemot,290,17,0,0,0,0,0,0,17,,
2014,7/29/2014,Kohchaa (uh),174041,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,10:50,0:15,WSW,47.909142,-124.653804,na,,,2,55,3,,f,p,WSW,WGWH,Western Glaucous-winged Hybrid,,0,0,21,0,0,0,0,21,,
2014,7/29/2014,Kohchaa (uh),174041,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,10:50,0:15,WSW,47.909142,-124.653804,na,,,2,55,3,,f,p,WSW,DCCO,Double-crested Cormorant,1200,0,0,1,0,0,0,0,1,,
2014,7/29/2014,Kohchaa (uh),174041,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,10:50,0:15,WSW,47.909142,-124.653804,na,,,2,55,3,,f,p,WSW,PECO,Pelagic Cormorant,1230,0,0,13,2,0,0,0,15,,
2014,7/30/2014,Jagged Island,174027,Sue Thomas,Brian Root,Lorenz Sollmann,,11:20,12:10,0:50,S,47.996248,-124.695757,N ,47.998718,-124.693452,1,65,3, ,n,t,S-W-N,TUPU,Tufted Puffin,120,7,1,0,0,0,0,0,8,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,W,WGWH,Western Glaucous-winged Hybrid,,0,0,3,0,0,0,0,3,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,W,COMU,Common Murre,300,0,0,2,0,0,0,0,2,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,W,BRPE,Brown Pelican,1260,0,0,9,0,0,0,0,9,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,W,PECO,Pelagic Cormorant,1230,0,0,3,0,0,0,0,3,,
2014,7/30/2014,Jagged Island,174027,Sue Thomas,Brian Root,Lorenz Sollmann,,11:20,12:10,0:50,S,47.996248,-124.695757,N ,47.998718,-124.693452,1,65,3, ,n,p,N,TUPU,Tufted Puffin,120,2,8,13,0,1,0,1,23,,
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,t,W-S-E,COMU,Common Murre,300,1,0,0,0,0,0,0,1,,
2015,7/8/2015,Jagged Island,174027,Drew Schwitters,Nick Metheny,Erin Stehr,,8:35,9:15,0:40,S,47.99575,-124.695633,N,47.998967,-124.6948,1,62,3,,D,P,S,TUPU,Tufted Puffin,120,0,11,9,0,3,1,0,20,,3 ft swell at 10 seconds
2014,7/29/2014,Rounded Island,174007,Sue Thomas,Brian Root,Lornez Sollmann,,11:09,11:45,0:36,W,47.830233,-124.556038,E,47.830159,-124.553367,3,60,1,,n,p,E,BRPE,Brown Pelican,1260,0,0,1,0,0,0,0,1,,
2015,7/8/2015,Jagged Island,174027,,,,,8:35,9:15,0:40,S,47.99575,-124.695633,N,47.998967,-124.6948,1,62,3,,D,T,,TUPU,Tufted Puffin,120,0,1,1,0,0,0,0,2,,"3 ft swell at 10 seconds, 2 adult BAEA on nearby rock adjacent to N side"
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,N,COMU,Common Murre,300,9,0,0,0,0,0,0,9,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,N,PIGU,Pigeon Guillemot,290,4,0,15,1,0,0,0,20,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,N,WGWH,Western Glaucous-winged Hybrid,,0,0,9,4,0,0,0,13,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,N,PECO,Pelagic Cormorant,1230,0,0,30,18,0,0,0,48,,
2015,7/8/2015,Jagged Island,174027,Drew Schwitters,Nick Metheny,Erin Stehr,,8:35,9:15,0:40,S,47.99575,-124.695633,N,47.998967,-124.6948,1,62,3,,D,P,N,TUPU,Tufted Puffin,120,0,5,1,0,0,1,0,6,,"3 ft swell at 10 seconds, 2 adult BAEA on nearby rock adjacent to N side"
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,t,N-W-S,COMU,Common Murre,300,73,0,0,0,0,0,0,73,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,t,N-W-S,PIGU,Pigeon Guillemot,290,1,0,0,0,0,0,0,1,,
2015,7/15/2015,Jagged Island,174027,Drew Schwitters,Nick Metheny,Erin Stehr,,9:40,10:17,0:37,S,47.995633,-124.69585,N,47.9993,-124.69475,2,65,2,,N,P,S,TUPU,Tufted Puffin,120,42,23,43,0,4,1,0,108,,4 ft swell at 10 seconds
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,WGWH,Western Glaucous-winged Hybrid,,0,0,14,3,0,0,0,17,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,PIGU,Pigeon Guillemot,290,0,0,24,0,0,0,0,24,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,PECO,Pelagic Cormorant,1230,0,0,3,0,0,0,0,3,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,BRCO,Brandt's Cormorant,1220,0,0,2,0,0,0,0,2,,
2014,7/30/2014,Bodelteh Complex,"155058, 59",Sue Thomas,Brian Root,Lornez Sollmann,,9:00,9:38,0:38,N,48.176749,-124.764104,S,48.175272,-124.763119,2,55,3,,n,p,S,COMU,Common Murre,300,0,0,1,0,0,0,0,1,,
2015,7/15/2015,Jagged Island,174027,Drew Schwitters,Nick Metheny,Erin Stehr,,9:40,10:17,0:37,S,47.995633,-124.69585,N,47.9993,-124.69475,2,65,2,,N,P,N,TUPU,Tufted Puffin,120,14,13,1,0,1,0,0,28,,4 ft swell at 10 seconds
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,p,N,WGWH,Western Glaucous-winged Hybrid,,0,0,4,2,0,0,0,6,,
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,p,N,BLOY,Black Oystercatcher,2870,0,0,1,0,0,0,0,1,,
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,p,N,PIGU,Pigeon Guillemot,290,5,0,0,0,0,0,0,5,,
2016,8/1/2016,Jagged Island,174027,Chad Norris,Drew Schwitters,Corey VanStratt,,10:27,11:02,0:35,S,47.99637,-124.69625,N,47.99877,-124.69641,1,55,3,,F,P,S,TUPU,Tufted Puffin,120,0,17,65,0,2,1,1,82,,4 foot swell at 7 seconds 
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,t,N-E-S,PIGU,Pigeon Guillemot,290,7,0,0,0,0,0,0,7,,
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,t,N-E-S,PECO,Pelagic Cormorant,1230,1,0,0,0,0,0,0,1,,
2016,8/1/2016,Jagged Island,174027,Chad Norris,Drew Schwitters,Corey VanStratt,,10:27,11:02,0:35,S,47.99637,-124.69625,N,47.99877,-124.69641,1,55,3,,F,T,,TUPU,Tufted Puffin,120,0,15,0,0,0,0,0,15,,5 foot swell at 7 seconds 
2014,7/30/2014,Cake Rock,174002,Sue Thomas,Brian Root,Lornez Sollmann,,12:20,12:55,0:35,N,47.932674,-124.684723,S,47.931285,-124.685774,2,65,3,,n,p,S,WGWH,Western Glaucous-winged Hybrid,,0,0,9,6,0,0,0,15,,
2016,8/1/2016,Jagged Island,174027,Chad Norris,Drew Schwitters,Corey VanStratt,,10:27,11:02,0:35,S,47.99637,-124.69625,N,47.99877,-124.69641,1,55,3,,F,P,N,TUPU,Tufted Puffin,120,0,6,11,0,1,0,0,17,,6 foot swell at 7 seconds 
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,NE,BRPE,Brown Pelican,1260,0,0,218,0,0,0,0,218,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,NE,WGWH,Western Glaucous-winged Hybrid,,0,0,48,31,0,0,0,79,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,NE,PECO,Pelagic Cormorant,1230,0,0,7,0,0,0,0,7,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,NE,BRCO,Brandt's Cormorant,1220,0,0,6,0,0,0,0,6,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,NE,PIGU,Pigeon Guillemot,290,1,0,0,2,0,0,0,3,,
2007,6/26/2007,Kohchaa (uh),174041,"Pearson, S. ","Jeffries, S. ","Gould, J. ",,19:05,19:15,0:10,,48.5125,-122.7752778,,,,2,,,,,,,TUPU,Tufted Puffin,120,13,0,0,0,0,0,0,13,,BAEA circling around rock-appear to be keeping TUPU on water
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,t,NE-S-W,COMU,Common Murre,300,9,0,250,0,0,0,0,259,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,t,NE-S-W,PECO,Pelagic Cormorant,1230,7,0,55,0,0,0,0,62,,"moving, choppy, can't discern # nests"
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,t,NE-S-W,PIGU,Pigeon Guillemot,290,44,0,0,0,0,0,0,44,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,t,NE-S-W,BRCO,Brandt's Cormorant,1220,3,0,96,0,0,0,0,99,,"moving, choppy, can't discern # nests"
2007,6/27/2007,Kohchaa (uh),174041,"Pearson, S. ","Jeffries, S. ","Gould, J. ",,14:40,15:00,0:20,,48.5125,-122.7752778,,,,2,,,,,,,TUPU,Tufted Puffin,120,22,8,0,0,2,1,0,30,,North James Island
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,W,COMU,Common Murre,300,44,0,850,0,0,0,0,894,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,W,WGWH,Western Glaucous-winged Hybrid,,0,0,27,3,0,0,0,30,,
2014,7/30/2014,Carroll Island,155010,Sue Thomas,Brian Root,Lornez Sollmann,,10:35,11:10,0:35,NE,48.004237,-124.722283,W,48.004438,-124.725926,1,60,3,,n,p,W,PECO,Pelagic Cormorant,1230,0,0,7,0,0,0,0,7,,
